6	-8.508 	-29.958 	-37.808 
7	-1.567 	-35.917 	-35.892 
8	-2.750 	-54.425 	-56.550 
9	-7.350 	-53.283 	-60.458 
10	-9.633 	-65.575 	-75.833 
11	-12.467 	-71.892 	-84.708 
12	-6.117 	-75.367 	-81.558 
13	-5.442 	-80.125 	-86.592 
14	-4.000 	-82.883 	-87.333 
15	-9.400 	-86.350 	-97.383 
16	8.625 	-91.792 	-81.642 
17	5.958 	-93.150 	-86.517 
18	10.567 	-93.658 	-82.633 
19	4.692 	-95.008 	-91.000 
20	-8.758 	-96.125 	-106.233 
21	-2.858 	-97.158 	-100.692 
22	10.325 	-97.850 	-84.067 
23	14.025 	-98.850 	-84.042 
24	4.900 	-99.992 	-94.900 
25	6.667 	-100.358 	-93.500 
26	4.033 	-101.133 	-96.167 
27	1.242 	-99.950 	-98.642 
28	-5.642 	-98.542 	-107.467 
29	1.900 	-99.650 	-98.692 
30	3.433 	-98.883 	-96.817 
31	2.442 	-98.192 	-97.100 
32	8.275 	-98.567 	-91.458 
33	-1.058 	-99.458 	-100.567 
34	-17.592 	-96.708 	-116.717 
35	-17.925 	-95.650 	-109.933 
36	-10.300 	-94.033 	-100.108 
37	-8.458 	-93.908 	-96.992 
38	-5.308 	-93.933 	-92.808 
39	-5.525 	-94.175 	-90.958 
40	-5.867 	-92.650 	-88.458 
41	-10.058 	-96.708 	-95.967 
42	-5.300 	-94.292 	-88.108 
43	-6.442 	-94.725 	-89.242 
44	0.225 	-93.533 	-80.192 
45	11.542 	-94.000 	-68.275 
46	29.600 	-90.417 	-48.908 
47	27.733 	-92.258 	-57.700 
48	12.333 	-92.592 	-75.500 
49	10.108 	-94.175 	-82.700 
50	8.533 	-94.483 	-86.617 
51	8.133 	-94.142 	-89.392 
52	8.275 	-93.292 	-90.133 
53	16.442 	-93.717 	-84.317 
54	12.350 	-93.492 	-88.300 
55	14.217 	-93.333 	-87.025 
56	13.783 	-92.750 	-86.700 
57	3.000 	-92.883 	-99.075 
58	1.008 	-92.717 	-99.358 
59	13.342 	-89.850 	-82.058 
60	19.308 	-92.108 	-76.475 
61	7.592 	-90.517 	-84.508 
62	5.475 	-90.633 	-85.975 
63	3.158 	-91.308 	-88.108 
64	1.650 	-91.558 	-89.950 
65	-0.200 	-88.067 	-90.092 
66	9.642 	-90.350 	-82.292 
67	10.642 	-88.842 	-81.358 
68	12.267 	-87.942 	-80.733 
69	11.308 	-86.983 	-82.100 
70	16.067 	-87.067 	-77.892 
71	13.808 	-84.092 	-79.617 
72	5.200 	-85.933 	-89.858 
73	9.350 	-85.058 	-84.742 
74	6.350 	-85.575 	-88.450 
75	6.117 	-86.542 	-87.958 
76	2.750 	-87.867 	-90.625 
77	-0.375 	-87.567 	-92.683 
78	-0.375 	-91.158 	-97.550 
79	-2.133 	-90.392 	-97.117 
80	-1.092 	-92.050 	-96.450 
81	2.350 	-92.283 	-93.325 
82	-1.525 	-93.517 	-97.558 
83	13.608 	-93.258 	-80.817 
84	25.425 	-92.925 	-68.567 
85	19.350 	-95.267 	-77.500 
86	6.417 	-97.533 	-92.050 
87	7.067 	-97.867 	-93.450 
88	6.917 	-98.250 	-94.317 
89	6.475 	-99.342 	-95.158 
90	4.025 	-100.292 	-97.675 
91	3.592 	-103.083 	-99.617 
92	2.717 	-104.067 	-102.100 
93	4.617 	-105.633 	-101.725 
94	-6.033 	-110.167 	-114.533 
95	-4.158 	-111.425 	-112.842 
96	5.733 	-111.592 	-103.183 
97	12.683 	-113.483 	-98.633 
98	6.767 	-111.592 	-101.908 
99	2.892 	-111.808 	-106.700 
100	0.383 	-111.542 	-109.675 
101	-0.600 	-111.700 	-112.317 
102	-4.183 	-110.042 	-115.300 
103	2.142 	-113.708 	-111.825 
104	3.700 	-112.808 	-109.517 
105	5.458 	-114.267 	-107.750 
106	-2.475 	-114.233 	-116.533 
107	-11.433 	-115.592 	-126.708 
108	-12.758 	-113.483 	-125.975 
