280.00 	8.24 	8.93 	8.93 
280.25 	8.24 	8.92 	8.92 
280.50 	8.22 	8.91 	8.91 
280.75 	8.21 	8.91 	8.91 
281.00 	8.20 	8.90 	8.90 
281.25 	8.19 	8.89 	8.89 
281.50 	8.18 	8.88 	8.88 
281.75 	8.17 	8.87 	8.88 
282.00 	8.16 	8.86 	8.87 
282.25 	8.15 	8.86 	8.86 
282.50 	8.14 	8.85 	8.85 
282.75 	8.13 	8.84 	8.84 
283.00 	8.12 	8.84 	8.84 
283.25 	8.11 	8.83 	8.83 
283.50 	8.10 	8.82 	8.82 
283.75 	8.09 	8.81 	8.81 
284.00 	8.08 	8.81 	8.81 
284.25 	8.07 	8.80 	8.80 
284.50 	8.06 	8.79 	8.79 
284.75 	8.05 	8.78 	8.78 
285.00 	8.04 	8.77 	8.78 
285.25 	8.03 	8.77 	8.77 
285.50 	8.02 	8.76 	8.76 
285.75 	8.01 	8.76 	8.76 
286.00 	8.00 	8.75 	8.75 
286.25 	7.99 	8.74 	8.74 
286.50 	7.98 	8.74 	8.73 
286.75 	7.97 	8.73 	8.73 
287.00 	7.96 	8.72 	8.72 
287.25 	7.96 	8.71 	8.71 
287.50 	7.94 	8.70 	8.71 
287.75 	7.94 	8.70 	8.70 
288.00 	7.93 	8.69 	8.69 
288.25 	7.92 	8.68 	8.69 
288.50 	7.91 	8.68 	8.68 
288.75 	7.90 	8.67 	8.67 
289.00 	7.89 	8.67 	8.67 
289.25 	7.88 	8.65 	8.66 
289.50 	7.87 	8.65 	8.65 
289.75 	7.87 	8.64 	8.64 
290.00 	7.85 	8.64 	8.64 
290.25 	7.84 	8.63 	8.63 
290.50 	7.83 	8.62 	8.62 
290.75 	7.83 	8.62 	8.62 
291.00 	7.82 	8.61 	8.61 
291.25 	7.81 	8.60 	8.61 
291.50 	7.80 	8.60 	8.60 
291.75 	7.79 	8.59 	8.59 
292.00 	7.78 	8.59 	8.59 
292.25 	7.77 	8.58 	8.58 
292.50 	7.76 	8.57 	8.57 
292.75 	7.75 	8.57 	8.57 
293.00 	7.74 	8.56 	8.56 
293.25 	7.74 	8.55 	8.55 
293.50 	7.72 	8.55 	8.55 
293.75 	7.71 	8.54 	8.54 
294.00 	7.71 	8.53 	8.53 
294.25 	7.70 	8.53 	8.53 
294.50 	7.69 	8.52 	8.52 
294.75 	7.68 	8.51 	8.52 
295.00 	7.67 	8.51 	8.51 
295.25 	7.66 	8.50 	8.50 
295.50 	7.65 	8.50 	8.50 
295.75 	7.64 	8.49 	8.49 
296.00 	7.64 	8.48 	8.49 
296.25 	7.62 	8.47 	8.48 
296.50 	7.62 	8.47 	8.47 
296.75 	7.61 	8.46 	8.47 
297.00 	7.60 	8.46 	8.46 
297.25 	7.59 	8.45 	8.46 
297.50 	7.58 	8.45 	8.45 
297.75 	7.57 	8.44 	8.44 
298.00 	7.57 	8.44 	8.44 
298.25 	7.56 	8.43 	8.43 
298.50 	7.55 	8.42 	8.43 
298.75 	7.54 	8.42 	8.42 
299.00 	7.53 	8.41 	8.41 
299.25 	7.52 	8.41 	8.41 
299.50 	7.51 	8.41 	8.40 
299.75 	7.50 	8.40 	8.40 
300.00 	7.50 	8.39 	8.39 
300.25 	7.49 	8.39 	8.39 
300.50 	7.48 	8.38 	8.38 
