0.00 	0.80 	2.35 	2.35 
0.25 	0.80 	2.35 	2.35 
0.50 	0.79 	2.34 	2.34 
0.75 	0.79 	2.34 	2.34 
1.00 	0.79 	2.33 	2.33 
1.25 	0.79 	2.33 	2.33 
1.50 	0.79 	2.32 	2.32 
1.75 	0.79 	2.32 	2.32 
2.00 	0.79 	2.31 	2.31 
2.25 	0.79 	2.31 	2.31 
2.50 	0.79 	2.30 	2.30 
2.75 	0.79 	2.30 	2.30 
3.00 	0.79 	2.29 	2.29 
3.25 	0.79 	2.29 	2.29 
3.50 	0.79 	2.28 	2.28 
3.75 	0.79 	2.28 	2.28 
4.00 	0.79 	2.27 	2.27 
4.25 	0.79 	2.27 	2.27 
4.50 	0.79 	2.26 	2.26 
4.75 	0.79 	2.26 	2.26 
5.00 	0.79 	2.25 	2.25 
5.25 	0.78 	2.25 	2.25 
5.50 	0.78 	2.24 	2.24 
5.75 	0.78 	2.24 	2.24 
6.00 	0.78 	2.23 	2.23 
6.25 	0.78 	2.23 	2.23 
6.50 	0.78 	2.22 	2.22 
6.75 	0.78 	2.22 	2.22 
7.00 	0.78 	2.21 	2.21 
7.25 	0.78 	2.21 	2.21 
7.50 	0.78 	2.20 	2.20 
7.75 	0.78 	2.20 	2.20 
8.00 	0.78 	2.19 	2.19 
8.25 	0.78 	2.19 	2.19 
8.50 	0.78 	2.18 	2.18 
8.75 	0.78 	2.18 	2.18 
9.00 	0.78 	2.17 	2.17 
9.25 	0.78 	2.17 	2.17 
9.50 	0.78 	2.16 	2.16 
9.75 	0.78 	2.16 	2.16 
10.00 	0.78 	2.16 	2.15 
10.25 	0.78 	2.15 	2.15 
10.50 	0.77 	2.15 	2.15 
10.75 	0.77 	2.14 	2.14 
11.00 	0.77 	2.14 	2.14 
11.25 	0.77 	2.13 	2.13 
11.50 	0.77 	2.13 	2.13 
11.75 	0.77 	2.12 	2.12 
12.00 	0.77 	2.12 	2.12 
12.25 	0.77 	2.11 	2.11 
12.50 	0.77 	2.11 	2.11 
12.75 	0.77 	2.10 	2.10 
13.00 	0.77 	2.10 	2.10 
